"PlotID","Species","Distance","Bearing","OMU","Planted","SnagDamage","DBH","TotHeight","LYHeight","LYGrowth","BudScars","Sprouts","CompType","CompCover","CompHeight","Subsample","Comments"
"E0053I","PIPJ",8.2,233,"O","U","N","4.5",215,190,20,15,NA,"SC","90","135","N",NA
"E0053I","PIPJ",7.4,225,"O","U","N","5.4",250,235,6,17,NA,"SC","90","150","N",NA
"E0053I","PIPJ",7.4,221,"M","U","N","4.5",205,185,16,15,NA,"SC","90","150","N",NA
"E0053I","PIPJ",3.7,44,"M","N","N",NA,105,99,5,15,NA,"S","50","115","N",NA
"E0053I","PIPJ",3.4,34,"M","N","N",NA,102,92,5,13,NA,"S","50","115","N",NA
"E0053I","PIPJ",7.9,201,"O","N","N",NA,97,88,8,9,NA,"S","90","80","N",NA
"E0053I","PIPJ",5.8,201,"O","N","SD1","1.6",162,144,11,13,NA,"S","80","65","N",NA
"E0053I","PIPJ",2.2,16,"M","U","N",NA,120,114,7.5,18,NA,"S","90","120","N",NA
"E0053I","PIPJ",5.6,189,"M","N","N",NA,100,89,5,9,NA,"SC","90","90","N",NA
"E0053I","PIPJ",6.7,98,"O","U","N","1",135,126,7,18,NA,"S","95","80","N",NA
"E0053I","PIPJ",5,189,"O","N","N","3.3",220,190,24,13,NA,"SC","60","140","N",NA
"E0053I","PIPJ",4.6,189,"O","N","N","2.4",205,168,24,12,NA,"SC","60","140","N",NA
"E0053I","PIPJ",7.5,110,"O","Y","N","4.5",235,195,27,15,NA,"S","30","120","N",NA
"E0053I","PIPJ",10.5,161,"M","U","N","5.8",230,213,20,16,NA,"C","40","250","N",NA
"E0053I","PIPJ",10.7,159,"O","Y","N","13.2",470,425,40,19,NA,"C","90","280","N",NA
"E0053I","PIPJ",2.3,178,"O","Y","N","2.4",174,154,11,16,NA,"S","80","150","N",NA
"E0053I","PIPJ",10.1,155,"O","Y","N","9.5",370,330,45,17,NA,"SC","60","150","N",NA
"E0053I","PIPJ",4,178,"O","Y","N","3.8",230,194,18,19,NA,"S","50","50","N",NA
"E0053I","PIPJ",11,149,"O","Y","N","12.8",400,370,25,20,NA,"SC","80","150","N",NA
"E0053I","PIPJ",6.9,157,"O","Y","SD1","4.5",230,205,25,19,NA,"SC","70","100","N",NA
"E0053I","PIPJ",6.6,145,"O","Y","N","5.7",240,215,28,16,NA,"SC","70","100","N",NA
"E0053I","PIPJ",10.6,141,"O","Y","N","3.9",220,200,16,18,NA,"S","50","90","N",NA
"E0064I","PIPJ",2.3,203,"O","N","SD1",NA,58,54,4,8,NA,"S","60","40","Y",NA
"E0064I","PIPJ",2.1,172,"O","U","SD1",NA,85,73,7,17,NA,"S","70","60","Y",NA
"E0064I","PIPJ",4,192,"O","U","SD2",NA,92,88,4,16,NA,"S","40","30","Y",NA
"E0064I","PIPJ",6,176,"O","U","N",NA,72,67,5,15,NA,"S","20","25","Y",NA
"E0064I","PIPJ",7.5,186,"O","U","N",NA,63,57,6,15,NA,"S","50","20","Y",NA
"E0064I","PIPJ",9.9,184,"M","N","N",NA,74,69,3,12,NA,"S","90","60","Y",NA
"E0064I","PIPJ",11.1,186,"O","U","SD1",NA,78,71,3,17,NA,"S","90","50","Y",NA
"E0064ID","PIPJ",3.9,202,NA,NA,NA,NA,101,NA,NA,NA,NA,NA,NA,NA,"N",NA
"E0064ID","PIPJ",3.5,255,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,"N",NA
"E0064ID","PIPJ",3.8,253,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,"N",NA
"E0064ID","PIPJ",4.1,258,NA,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,"N",NA
"E0064ID","PIPJ",3.9,263,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,"N",NA
"E0064ID","PIPJ",2.9,259,NA,NA,NA,NA,112,NA,NA,NA,NA,NA,NA,NA,"N",NA
"E0064ID","PIPJ",3.1,259,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,"N",NA
"E0064ID","PIPJ",3.1,282,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,"N",NA
"E0064ID","PIPJ",2.6,275,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,"N",NA
"E0064ID","PIPJ",1.9,293,NA,NA,NA,NA,183,NA,NA,NA,NA,NA,NA,NA,"N",NA
"E0064ID","PIPJ",1.7,70,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,"N",NA
"E0064ID","PIPJ",1.6,98,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,"N",NA
"E0064ID","PIPJ",3.9,80,NA,NA,NA,NA,163,NA,NA,NA,NA,NA,NA,NA,"N",NA
"E0064ID","PIPJ",3.8,129,NA,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,"N",NA
"E0064ID","PIPJ",4.1,141,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,"N",NA
"E0064ID","PIPJ",3.8,155,NA,NA,NA,NA,115,NA,NA,NA,NA,NA,NA,NA,"N",NA
"E0064ID","PIPJ",3.1,136,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,"N",NA
"E0064ID","PIPJ",2.8,142,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,"N",NA
"E0064ID","PIPJ",2.6,144,NA,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,"N",NA
"E0064ID","PIPJ",2.5,147,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,"N",NA
"E0064ID","PIPJ",3.1,148,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,"N",NA
"E0064ID","PIPJ",2.7,157,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,"N",NA
"E0064ID","PIPJ",2.3,171,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,"N",NA
"E0064ID","PIPJ",3.7,161,NA,NA,NA,NA,103,NA,NA,NA,NA,NA,NA,NA,"N",NA
"E0068T","PIJE",7.55,250,"O","N","N",NA,93,87,5,9,NA,"S","100","65","N",NA
"E0068T","PIJE",7.55,250,"M","N","N",NA,86,79,6,10,NA,"S","100","65","N",NA
"E0068T","PIJE",6.74,268,"O","Y","N","3.2",200,182,13,17,NA,"S","95","90","N",NA
"E0068T","PIPJ",11.06,271,"O","Y","N","8.3",340,320,15,20,NA,"S","100","110","N",NA
"E0068T","PIPJ",7.6,135,"O","N","N",NA,92,80,10,6,NA,"S","100","82","N",NA
"E0068T","ABMA",11.11,303,"U","N","N",NA,68,56,8,12,NA,"S","90","68","N",NA
"E0068T","PIPJ",5.2,291,"O","Y","N","3.7",185,175,9,19,NA,"S","90","100","N",NA
"E0068T","PIPJ",4.35,342,"O","Y","N","14.5",370,360,15,15,NA,"S","100","40","N",NA
"E0068T","ABMA",4.26,342,"U","N","N",NA,58,54,9,9,NA,"SC","100","200","N",NA
"E0069T","PIPJ",5.58,163,"M","N","N",NA,93,88,4,8,NA,"S","101","75","N","damaged top"
"E0069T","ABCO",9.66,31,"M","N","N",NA,60,56,3.5,13,NA,"S","102","45","N",NA
"E0069T","PIPJ",4.1,275,"O","Y","N","2.3",176,167,7,19,NA,"S","103","80","N",NA
"E0069T","PIPJ",6.01,23,"O","U","N",NA,93,90,2,15,NA,"S","104","45","N",NA
"E0069T","ABCO",6.9,342,"M","N","N",NA,54,45,3,13,NA,"S","105","70","N",NA
"E0069C","ABCO",6.7,94,"U","N","N",NA,30,24,5,6,NA,"S","100","100","N",NA
"E0069C","ABCO",2.4,320,"U","N","N",NA,43,39,3,6,NA,"S","100","95","N",NA
"E0068C","ABCO",7.21,163,"O","Y","N",NA,134,123,8,16,NA,"S","100","90","N",NA
"E0068C","PIPJ",2.1,48,"O","U","N","2.2",190,179,12,15,NA,"SC","90","100","N",NA
"E0068C","PIPJ",2.1,48,"O","U","N","3.1",188,180,13,16,NA,"SC","90","100","N",NA
"E0068C","PIPJ",2.1,48,"M","N","N","1.8",165,147,19,14,NA,"SC","90","100","N",NA
"E0068C","PIPJ",2.1,48,"U","N","N",NA,100,94,6,7,NA,"SC","90","100","N",NA
"E0068C","ABCO",2.72,144,"M","N","N",NA,87,77,7.5,12,NA,"S","100","80","N",NA
"E0068C","PIPJ",2.98,114,"O","Y","N","9",400,370,30,20,NA,"S","95","110","N",NA
"E0068C","PIPJ",10.8,112,"O","U","N","4.2",222,208,12,16,NA,"S","100","110","N",NA
"E0045I","PIPJ",7.77,29,"O","U","N","2.4",162,154,9,13,NA,"S","100","130","N","Deg. aproximate due to obscured PC"
"E0045I","PIPJ",9.55,42,"O","U","N","1.2",145,127,6,8,NA,"S","100","120","N","Deg. aproximate due to obscured PC"
"E0045I","PIPJ",11.1,48,"O","Y","N","4.3",192,180,6,17,NA,"SC","100","140","N","Deg. aproximate due to obscured PC"
"E0045I","PIPJ",8.5,52,"O","Y","N","2.2",183,175,6,16,NA,"SC","100","140","N","Deg. aproximate due to obscured PC"
"E0045I","PIPJ",9.17,52,"O","Y","N","2.2",181,167,5,15,NA,"SC","100","140","N","Deg. aproximate due to obscured PC"
"E0045I","ABCO",4.7,344,"U","N","N",NA,35,34,4,8,NA,"S","100","120","N","browse damage, dist/bearing est."
"E0045I","PIPJ",6.1,360,"O","Y","N","3",230,190,10,14,NA,"S","100","110","N","Transect distance"
"E0045I","PIPJ",10.64,124,"O","Y","N","3.3",222,204,8,15,NA,"S","100","130","N",NA
"E0045I","ABCO",8.6,336,"O","Y","N","2.5",280,200,38,18,NA,"S","100","120","N","transect distance est"
"E0045I","PIPJ",11.3,344,"O","Y","N","10",480,400,10,20,NA,"S","100","120","N","transect distance est"
"E0045I","PIPJ",8.1,307,"O","Y","N","13",450,390,50,19,NA,"S","100","100","N",NA
"E0045I","PIPJ",9.23,209,"M","U","N",NA,106,98,5,7,NA,"S","100","110","N",NA
"E0045I","PIPJ",8.56,237,"O","Y","N","14",450,410,30,18,NA,"S","60","110","N",NA
"E0045I","PIPJ",9.6,282,"O","Y","N","3",210,192,8,15,NA,"SC","100","150","N","dist. est."
"E0045I","PIPJ",11.3,275,"O","Y","N","16",450,390,20,19,NA,"S","95","80","N",NA
"E0045I","PIPJ",3.01,273,"M","Y","N","3.8",230,210,11,15,NA,"S","100","160","N",NA
"A1140C","PIPJ",11.3,111,"U","N","SD2",NA,30,24,6,5,NA,"S","100","140","N",NA
"A1140C","PIPJ",9.3,95,"U","N","N",NA,48,43,15,4,NA,"S","100","180","N",NA
"A1140C","PIPJ",9.3,96,"U","N","N",NA,37,33,7,3,NA,"S","100","180","N",NA
"A1140C","PIPJ",1.86,310,"U","N","N",NA,26,24,7,6,NA,"S","100","134","N",NA
"A1140C","PIPJ",4.16,237,"U","N","SD1",NA,38,29,5,6,NA,"S","100","110","N",NA
"A1140C","ABCO",8.23,114,"U","N","N",NA,31,20,6,5,NA,"S","100","152","N",NA
"A1140C","PIPJ",4.2,227,"U","N","N",NA,45,35,7,4,NA,"S","100","87","N",NA
"A1140C","PIPJ",4.2,227,"U","N","N",NA,38,30,6,4,NA,"S","100","87","N",NA
"A1140C","PIPJ",7.48,106,"U","N","N",NA,25,18,4,4,NA,"S","100","152","N",NA
"A1140C","PSME",8.62,261,"U","N","N",NA,58,46,12,4,NA,"S","100","152","N",NA
"A1140C","PIPJ",8.62,266,"U","N","N",NA,63,52,9,6,NA,"S","100","152","N",NA
"A1140C","PIPJ",8.33,261,"U","N","N",NA,42,35,7,6,NA,"S","100","152","N",NA
"A1140C","PSME",10,25,"U","N","N",NA,35,28,15,2,NA,"S","100","102","N",NA
"A1140C","PIPJ",7.32,76,"U","N","N",NA,32,27,5,4,NA,"S","100","152","N",NA
"A1140C","PIPJ",10.2,105,"U","N","SD1",NA,30,25,4,6,NA,"S","100","150","N",NA
"A1140C","CADE",11.3,104,"U","N","N",NA,25,NA,NA,NA,NA,"S","100","150","N",NA
"A1140C","PIPJ",6.9,76,"U","N","N",NA,34,31,6,2,NA,"S","100","110","N",NA
"A1140C","PIPJ",10.39,325,"U","N","N",NA,25,21,5,4,NA,"S","100","122","N",NA
"A2025T","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A2025C","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A2026T","PSME",3.11,320,"M","N","SD1",NA,67,60,7,9,NA,"S","50","70","N",NA
"A2026T","PSME",4.03,313,"U","N","SD1",NA,40,38,5,7,NA,"S","80","95","N",NA
"A2026T","PSME",3.41,341,"U","N","SD1",NA,32,29,5,8,NA,"S","60","92","N",NA
"A2026T","ABCO",3.08,341,"U","N","SD1",NA,41,37,5,7,NA,"S","60","92","N",NA
"A2026T","PSME",7.6,312,"U","N","N",NA,35,33,3,6,NA,"S","100","120","N",NA
"A2026T","PSME",5.44,332,"U","N","N",NA,30,27,7,8,NA,"S","100","87","N",NA
"A2026T","PIPJ",9.8,315,"U","N","SD2",NA,28,22,4,4,NA,"S","100","100","N",NA
"A2026T","PSME",6.8,325,"U","U","N",NA,52,46,10,8,NA,"S","95","95","N",NA
"A2026T","PIPJ",7.21,324,"U","U","N",NA,67,58,8,7,NA,"S","100","110","N",NA
"A2026T","PSME",9.4,19,"U","U","SD",NA,25,22,4,5,NA,"S","70","90","N","DO NOT KNOW IF IT WAS SD1 OR SD2"
"A2026T","ABCO",6.08,316,"U","N","N",NA,32,31,5,6,NA,"S","100","95","N",NA
"A2026T","PSME",2,239,"M","N","N",NA,27,23,2,4,NA,"S","90","45","N",NA
"A2026T","PSME",2.9,187,"M","N","N",NA,40,40,3,5,NA,"S","95","80","N",NA
"A2026T","PSME",6.8,32,"M","U","SD1",NA,38,34,5,7,NA,"S","70","90","N",NA
"A2026T","PSME",7.3,75,"M","U","N",NA,52,50,4,9,NA,"S","90","57","N",NA
"A2026T","PSME",4.3,129,"M","U","N",NA,40,37,5,7,NA,"S","90","55","N",NA
"A2026T","PSME",6.18,85,"M","U","N",NA,48,44,6,8,NA,"S","100","47","N",NA
"A2026T","ABCO",8.6,186,"U","N","N",NA,30,28,4,6,NA,"S","100","87","N",NA
"A2026T","ABCO",3.66,81,"M","U","N",NA,45,42,6,8,NA,"S","90","61","N",NA
"A2026T","PSME",7.2,156,"M","U","N",NA,30,28,4,9,NA,"S","40","40","N",NA
"A2026T","ABCO",8.9,162,"U","U","N",NA,43,40,2,9,NA,"S","60","60","N",NA
"A2026T","ABCO",9.7,161,"M","U","N",NA,45,44,6,7,NA,"S","80","60","N",NA
"A2026T","PSME",1.53,92,"U","U","N",NA,41,39,4,6,NA,"S","100","80","N",NA
"A2026T","PSME",0.91,92,"U","U","N",NA,40,35,3,7,NA,"S","60","72","N",NA
"A2026T","PSME",6.5,208,"O","Y","N",NA,55,52,6,9,NA,"S","30","50","N",NA
"A2026T","ABCO",10.9,186,"U","N","N",NA,29,26,4,6,NA,"S","95","75","N",NA
"A2026T","ABCO",10,206,"U","U","SD2",NA,26,23,5,4,NA,"S","70","80","N",NA
"A2026T","ABCO",10.9,221,"U","Y","N",NA,46,41,4,8,NA,"S","70","80","N",NA
"A2026T","PIPJ",10.6,160,"M","U","N",NA,50,46,13,6,NA,"S","70","80","N",NA
"A2026T","PSME",9.6,245,"O","Y","SD1",NA,58,50,7,8,NA,"S","10","60","N",NA
"A2026T","PSME",5.7,229,"U","N","N",NA,36,33,8,4,NA,"S","100","85","N",NA
"A2026T","ABCO",5.4,240,"U","N","N",NA,30,29,4,7,NA,"S","90","70","N",NA
"A2026T","PIPJ",6.7,246,"U","N","N",NA,41,37,2,6,NA,"S","95","70","N",NA
"A2026T","PSME",6.3,254,"U","N","N",NA,27,22,5,4,NA,"S","100","68","N",NA
"A2026C","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A2029T","PSME",8,294,"U","N","N",NA,70,53,11,6,NA,"S","95","60","N",NA
"A2029C","PIPJ",4.88,178,"U","N","N",NA,45,37,9,6,NA,"S","80","75","N",NA
"A2030C","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A2030T","PIPJ",2.2,70,"O","Y","N","3.0",167,158,7,9,NA,"S","90","120","N",NA
"A2030T","PIPJ",3.2,292,"O","Y","N","4.1",222,201,17,10,NA,"C","50","140","N",NA
"A2030T","PIPJ",3.4,274,"M","U","N","2.5",189,169,13,10,NA,"C","50","140","N",NA
"A2030T","PIPJ",3.4,289,"O","N","N","3.1",195,175,28,9,NA,"SC","80","80","N",NA
"A2030T","PIPJ",6.8,43,"O","Y","N","6.1",310,292,24,9,NA,"S","100","30","N",NA
"A2030T","PIPJ",1.5,250,"O","U","N","4.0",205,186,17,8,NA,"SC","80","80","N",NA
"A2030T","PIPJ",9,41,"O","Y","N","4.0",240,215,20,10,NA,"S","90","30","N",NA
"A2030T","PIPJ",7.8,39,"O","N","SD2","1.0",148,128,11,8,NA,"S","80","10","N",NA
"A2030T","PIPJ",7.8,39,"O","N","N","1.0",160,148,15,9,NA,"S","80","10","N",NA
"A2030T","PSME",1.72,261,"M","U","N","2.5",165,149,14,9,NA,"SC","80","130","N",NA
"A2030T","PIPJ",7.4,24,"O","Y","N","8.1",250,232,18,10,NA,"S","100","50","N",NA
"A2030T","PIPJ",7.4,24,"U","U","N","1.0",190,185,17,8,NA,"SC","100","120","N",NA
"A2030T","PIPJ",4.3,302,"O","U","N",NA,123,105,16,8,NA,"SC","50","80","N",NA
"A2030T","PSME",1.66,250,"O","U","SD1","1.2",142,121,13,9,NA,"C","130","90","N",NA
"A2030T","PIPJ",10,1,"O","U","N",NA,139,120,17,7,NA,"SG","100","66","N",NA
"A2030T","PIPJ",7.5,27,"M","U","N","3.3",228,200,18,8,NA,"SC","100","140","N",NA
"A2030T","PIPJ",7.3,27,"M","U","N","3.2",224,198,17,8,NA,"SC","90","110","N",NA
"A2030T","PIPJ",7.3,32,"M","U","N","1.0",162,142,21,8,NA,"SC","100","170","N",NA
"A2030T","PIPJ",7.6,32,"U","N","N",NA,85,76,12,6,NA,"SC","100","150","N",NA
"A2031T","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A2031C","PIPJ",2.5,348,"U","N","SD1",NA,29,22,3,2,NA,"S","100","117","N",NA
"A2031C","PIPJ",8.9,52,"M","N","N",NA,25,18,3,7,NA,"S","100","35","N",NA
"A2031C","PIPJ",6.6,261,"U","N","N",NA,39,31,6,3,NA,"S","100","78","N",NA
"A2031C","PIPJ",6.6,261,"U","N","N",NA,40,30,5,2,NA,"S","100","78","N",NA
"A2031C","PIPJ",2.8,39,"U","N","N",NA,42,36,8,4,NA,"S","100","120","N",NA
"A2031C","QUKE",6.3,121,"M","N","N",NA,49,44,7,NA,NA,"SG","100","25","N",NA
"A2035T","ABCO",4.7,2,"U","N","N",NA,30,20,9,4,NA,"S","100","160","N",NA
"A2035T","PIPJ",6.41,60,"U","N","N",NA,65,43,7,4,NA,"S","70","102","N",NA
"A2035T","PIPJ",5.8,13,"U","N","SD2",NA,45,35,6,6,NA,"S","100","190","N",NA
"A2035T","PIPO",11.2,298,"O","N","N",NA,124,96,17,5,NA,"S","100","110","N",NA
"A2035T","PIPJ",3.7,342,"M","U","N",NA,70,43,15,7,NA,"S","100","140","N",NA
"A2035T","PIPJ",5,331,"U","U","N",NA,65,41,12,9,NA,"S","100","160","N",NA
"A2035T","PSME",10.9,20,"U","U","N",NA,50,47,3,9,NA,"S","100","135","N",NA
"A2035C","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A2039T","PIPJ",11,121,"O","U","N",NA,40,35,5,5,NA,"SGF","80","60","N",NA
"A2039T","PIPJ",9.8,190,"O","U","N",NA,69,60,6.5,10,NA,"FS","30","40","N",NA
"A2039T","PIPJ",10.4,215,"M","U","N",NA,41,35,5,8,NA,"S","70","55","N",NA
"A2039T","PIPJ",11.3,198,"O","U","N",NA,97,86,11,11,NA,"S","50","42","N",NA
"A2039T","PIPJ",8.6,250,"O","U","N",NA,55,49,3,9,NA,"S","40","30","N",NA
"A2039T","PIPJ",7.99,261,"U","N","SD2",NA,51,51,8,4,NA,"S","100","190","N",NA
"A2039C","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A2040T","PIPJ",6.1,301,"O","Y","N",NA,105,93,9,9,NA,"S","30","40","N",NA
"A2040T","PIPJ",7.2,307,"O","Y","N",NA,70,61,10,8,NA,"S","70","64","N",NA
"A2040T","PIPJ",11,352,"U","U","N",NA,34,32,2,6,NA,"S","40","52","N",NA
"A2040T","PIPJ",7.8,202,"O","Y","N",NA,105,98,6,8,NA,"S","90","70","N",NA
"A2040T","PIPJ",11.1,308,"M","Y","N",NA,110,105,6,8,NA,"S","100","98","N",NA
"A2040T","PIPJ",7.1,188,"U","U","N",NA,83,71,6,6,NA,"S","100","95","N",NA
"A2040T","PIPJ",9.1,124,"O","Y","N","1.1",149,130,17,9,NA,"F","0.5","30","N",NA
"A2040T","PIPJ",10.4,122,"O","Y","N","0.7",143,126,15,9,NA,"S","60","55","N",NA
"A2040T","PIPJ",10.3,136,"O","Y","N",NA,117,102,9,9,NA,"S","20","70","N",NA
"A2040T","PIPJ",10.6,295,"U","Y","N",NA,83,77,6,9,NA,"S","100","92","N",NA
"A2040T","PIPJ",5.19,84,"M","Y","N",NA,131,113,10,8,NA,"S","80","134","N",NA
"A2040T","PIPJ",6.66,60,"M","Y","N","1.0",146,131,8,9,NA,"S","100","120","N",NA
"A2040C","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A2041T","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A2041C","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A4247C","PIPJ",6.5,298,"O","U","SD1",NA,46,46,NA,7,NA,"S","30","60","N","BROUSE DAMAGE, LEADER- NO LY GROWTH"
"A4247C","PIPJ",10.9,112,"U","N","SD2",NA,29,25,4,5,NA,"SG","95","31","N",NA
"A4247C","PIPJ",68,114,"U","N","SD1",NA,49,49,5,6,NA,"SG","90","75","N","BROUSE DAMAGE, LEADER- NO LY GROWTH"
"A4245T","PIPJ",10.13,152,"U","N","SD2",NA,42,42,2,6,NA,"S","90","115","N",NA
"A4245T","CADE",7.04,177,"U","N","N",NA,26,NA,NA,NA,NA,"S","100","135","N",NA
"A4245C","PIPJ",8.1,21,"U","N","N",NA,28,16,6,3,NA,"S","90","65",NA,NA
"A4205I","PIPJ",3.73,174,"O","Y","SD1","1.0",141,111,20,9,NA,"SF","30","57","N",NA
"A4205I","PIPJ",5.73,228,"M","Y","N",NA,120,94,19,9,NA,"S","90","120","N",NA
"A4205I","PIPJ",5.3,48,"O","U","N",NA,63,55,7,7,NA,"S","50","35","N",NA
"A4205I","PIPJ",2.9,338,"U","N","N",NA,66,53,16,3,NA,"S","100","120","N",NA
"A4203I","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A4204I","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A4177C","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A4249T","PIPJ",8.41,29,"O","Y","N","2.0",172,157,11,10,NA,"S","80","90","N","SPLIT TOP"
"A4249T","PIPJ",7.64,44,"O","Y","N","1.4",141,124,20,8,NA,"SG","80","50","N",NA
"A4249T","PIPJ",10.13,34,"O","Y","N","1.2",160,136,11,8,NA,"S","100","90","N","SPLIT TOP"
"A4249T","PIPJ",10.6,139,"O","Y","N","3.2",182,167,20,10,NA,"S","90","110","N",NA
"A4249T","PIPJ",3,244,"O","Y","N","1.4",144,125,8,11,NA,"S","70","130","N",NA
"A4249T","PIPJ",4,294,"U","U","N",NA,122,115,7,9,NA,"S","100","140","N",NA
"A4249T","PIPJ",8.2,326,"M","Y","N",NA,130,121,11,11,NA,"S","100","130","N",NA
"A4249T","PIPJ",9.6,338,"O","Y","N","1.8",158,148,17,9,NA,"S","100","130","N",NA
"A4249T","PIPJ",2.1,309,"M","Y","N",NA,137,124,14,10,NA,"S","100","140","N",NA
"A4249C","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1023T","PIPO",9.1,261,"M","U",NA,"11.3",550,540,60,10,NA,"C","70","350","N",NA
"B1023T","PIPO",10.44,258,"O","U",NA,"12.0",640,605,50,10,NA,"C","100","390","N",NA
"B1023T","PIPO",10.93,259,"M","U",NA,"10.5",600,560,70,11,NA,"C","90","340","N",NA
"B1023T","PIPO",10.1,274,"O","U",NA,"11.7",720,665,80,11,NA,"C","80","380","N",NA
"B1023T","PIPO",10.1,281,"M","U",NA,"10.8",700,650,55,11,NA,"C","70","390","N",NA
"B1023T","PIPO",10.76,282,"M","U",NA,"9.0",620,585,35,15,NA,"C","90","350","N",NA
"B1023T","PIPO",10.79,282,"M","U",NA,"7.8",620,585,60,12,NA,"C","90","400","N",NA
"B1023T","PIPO",10.74,285,"O","U",NA,"16.3",740,710,70,12,NA,"C","70","380","N",NA
"B1023T","PIPO",11.09,284,"M","U",NA,"7.1",540,575,45,9,NA,"C","90","400","N",NA
"B1023T","PIPO",9.5,296,"O","U",NA,"10.7",420,395,70,10,NA,"F","80","90","N",NA
"B1023T","PIPO",10.8,305,"O","U",NA,"12.9",400,380,45,11,NA,"F","50","80","N",NA
"B1023T","PIPO",8.65,310,"O","U",NA,"9.8",400,370,55,11,NA,"C","70","280","N",NA
"B1023T","PIPO",8.17,311,"O","U",NA,"13.3",440,400,60,12,NA,"C","100","300","N",NA
"B1023T","PIPO",7.07,304,"O","U",NA,"11.9",420,380,65,11,NA,"F","100","90","N",NA
"B1023T","PIPO",5.52,277,"O","U",NA,"5.0",290,250,55,9,NA,"F","100","70","N",NA
"B1023T","PIPO",5.73,313,"O","U",NA,"9.1",490,445,70,11,NA,"F","100","100","N",NA
"B1023T","PIPO",5.12,326,"O","U",NA,"7.1",400,360,50,10,NA,"F","100","100","N",NA
"B1023T","PIPO",11.02,56,"O","U",NA,"17.7",700,660,55,14,NA,"F","90","90","N",NA
"B1023T","PIPO",9.69,75,"U","U",NA,"2.1",210,195,20,9,NA,"S","100","260","N",NA
"B1023T","QUCH",8.66,25,"O","N",NA,"4.3",390,NA,NA,NA,NA,"S","100","210","N","Seeded"
"B1023T","PIPO",6.22,52,"O","N",NA,"1.5",185,163,33,6,NA,"F","100","150","N",NA
"B1023T","ABCO",4.98,11,"O","U",NA,"1.8",205,198,52,10,NA,"F","100","150","N",NA
"B1023T","PIPO",3.87,20,"O","N",NA,"5.2",290,245,50,7,NA,"F","100","120","N",NA
"B1023T","PIPO",2.43,2,"O","U",NA,"6.6",320,280,55,9,NA,"F","100","120","N",NA
"B1023T","PIPO",6.62,15,"O","U",NA,"11.7",410,380,40,9,NA,"F","100","130","N",NA
"B1023T","PIPO",11,21,"M","U",NA,"7.2",350,325,35,12,NA,"S","100","230","N",NA
"B1023T","PIPO",10.93,11,"O","U",NA,"14.7",640,605,55,12,NA,"C","90","370","N",NA
"B1023T","PIPO",10.26,8,"O","U",NA,"12.9",510,475,45,12,NA,"C","70","250","N",NA
"B1023T","PIPO",11.25,2,"O","U",NA,"13.4",635,575,65,11,NA,"C","100","380","N",NA
