"PlotID","Species","Distance","Bearing","OMU","Planted","SnagDamage","DBH","TotHeight","LYHeight","LYGrowth","BudScars","Sprouts","CompType","CompCover","CompHeight","Subsample","Comments","DistanceMetric","distance_estimate","DronePlotTree","ExpansionFactor","PlotID_6digit","SlopeDeg","Aspect","SlopeAdjustedDistance","DistanceExpansion","SlopeDistance","HorizontalDistance","DensitySlope","DensityHorizontal"
"B1017C","QUCH",4.4,344,"O","N","SD1",15,520,NA,NA,NA,14,"GHC",60,220,"N",NA,"horizontal",NA,FALSE,1,"B1017C",17.4,135,4.24385480924236,1.03679324523958,4.56189027905417,4.4,24.9409771775094,26.1369976013165
"B1017C","QUKE",11.25,264,"O","N","N",9,450,NA,NA,NA,2,"S",30,15,"N",NA,"slope",NA,FALSE,1,"B1017C",17.4,135,11.040209041952,1.0190024443605,11.25,11.040209041952,24.9409771775094,26.1369976013165
"B1017C","QUCH",10.07,241,"O","N","N",9.6,550,NA,NA,NA,4,"S",40,60,"N",NA,"slope",NA,FALSE,1,"B1017C",17.4,135,10.0314376607575,1.0038441488196,10.07,10.0314376607575,24.9409771775094,26.1369976013165
"B1017C","QUCH",8.46,112,"M","N","SD1",5,600,NA,NA,NA,4,"SH",100,400,"N",NA,"slope",NA,FALSE,1,"B1017C",17.4,135,8.12831093898131,1.04080664033508,8.46,8.12831093898131,24.9409771775094,26.1369976013165
"B1017C","QUCH",7.9,62,"O","N","SD2",12,450,NA,NA,NA,9,"SH",80,120,"N",NA,"horizontal",NA,FALSE,1,"B1017C",17.4,135,7.86619718831255,1.00429722404336,7.93394806994257,7.9,24.9409771775094,26.1369976013165
"B1017C","QUCH",8.46,91,"M","N","SD1",9,450,NA,NA,NA,6,"SH",100,400,"N",NA,"slope",NA,FALSE,1,"B1017C",17.4,135,8.25519284177011,1.02480949411546,8.46,8.25519284177011,24.9409771775094,26.1369976013165
"B1017C","QUCH",7.02,84,"M","N","SD1",3.5,290,NA,NA,NA,5,"H",50,300,"N",NA,"slope",NA,FALSE,1,"B1017C",17.4,135,6.88909044217804,1.0190024443605,7.02,6.88909044217804,24.9409771775094,26.1369976013165
"B1017C","QUKE",10.77,62,"O","N","SD1",7,460,NA,NA,NA,3,"SH",100,200,"N",NA,"slope",NA,FALSE,1,"B1017C",17.4,135,10.7239169263451,1.00429722404336,10.77,10.7239169263451,24.9409771775094,26.1369976013165
"B1017T","QUCH",9.86,10,"M","N","SD1",1.9,215,NA,NA,NA,3,"S",60,200,"Y",NA,"slope",NA,FALSE,8.87,"B1017T",21.9,120,9.77151952402763,1.00905493518739,9.86,9.77151952402763,221.226467564509,238.432661619848
"B1017T","QUCH",2.9,197,"M","N","N",3.5,250,NA,NA,NA,NA,"SH",70,120,"N","Seeded","horizontal","no",FALSE,1,"B1017T",21.9,120,2.88816973960656,1.00409610980657,2.91187871843905,2.9,24.9409771775094,26.8807961239964
"B1017T","QUCH",2.87,13,"O","N","SD1",3,270,NA,NA,NA,4,"SG",50,45,"Y",NA,"slope",NA,FALSE,8.87,"B1017T",21.9,120,2.85087262129649,1.00670930667355,2.87,2.85087262129649,221.226467564509,238.432661619848
"B1017T","QUCH",6.2,137,"O","N","N",NA,137,NA,NA,NA,NA,"SH",95,30,"N","seeded","horizontal","no",FALSE,1,"B1017T",21.9,120,5.78779175334683,1.0712202968282,6.64156584033485,6.2,24.9409771775094,26.8807961239964
"B1017T","QUCH",2.9,182,"M","N","N",2.2,250,NA,NA,NA,2,"SH",70,120,"Y",NA,"horizontal",NA,FALSE,8.87,"B1017T",21.9,120,2.84912274916129,1.01785716352645,2.95178577422671,2.9,221.226467564509,238.432661619848
"B1017T","QUCH",3.6,192,"M","N","N",2.4,230,NA,NA,NA,NA,"SH",60,200,"N","seeded","horizontal","no",FALSE,1,"B1017T",21.9,120,3.5733586945364,1.007455536301,3.62683993068359,3.6,24.9409771775094,26.8807961239964
"B1017T","QUCH",9,164,"M","N","N",0.5,162,NA,NA,NA,NA,"SH",90,140,"N","seeded","horizontal","no",FALSE,1,"B1017T",21.9,120,8.64735185530872,1.04078105651209,9.36702950860881,9,24.9409771775094,26.8807961239964
"B1017T","QUKE",5.37,309,"O","N","SD1",6,450,NA,NA,NA,4,"H",40,300,"N",NA,"slope",NA,FALSE,1,"B1017T",21.9,120,4.99027240322677,1.07609356085004,5.37,4.99027240322677,24.9409771775094,26.8807961239964
"B1017T","QUCH",4.6,203,"M","N","N",1.1,180,NA,NA,NA,2,"SH",60,125,"Y",NA,"horizontal",NA,FALSE,8.87,"B1017T",21.9,120,4.59379816055007,1.00135004613463,4.60621021221931,4.6,221.226467564509,238.432661619848
"B1017T","QUCH",4.7,204,"O","N","SD1",1.5,210,NA,NA,NA,2,"SH",40,100,"Y",NA,"horizontal",NA,FALSE,8.87,"B1017T",21.9,120,4.69642652014502,1.00076089338131,4.70357619889215,4.7,221.226467564509,238.432661619848
"B1017T","QUCH",5.6,199,"M","N","N",NA,60,NA,NA,NA,NA,"SH",50,140,"N","seeded","horizontal","no",FALSE,1,"B1017T",21.9,120,5.5831360432628,1.00302051689347,5.61691489460342,5.6,24.9409771775094,26.8807961239964
"B1017T","PIPJ",4.8,225,"M","N","SD1",NA,29,18,3,3,NA,"SH",40,80,"N",NA,"horizontal",NA,FALSE,1,"B1017T",21.9,120,4.7745651735779,1.00532715032624,4.82557032156597,4.8,24.9409771775094,26.8807961239964
"B1017T","QUKE",9.11,264,"O","N","N",12.6,790,NA,NA,NA,4,"F",40,25,"N",NA,"slope",NA,FALSE,1,"B1017T",21.9,120,8.66352112075736,1.05153549844449,9.11,8.66352112075736,24.9409771775094,26.8807961239964
"B1017T","QUCH",4,187,"M","N","N",1,180,NA,NA,NA,NA,"SH",100,195,"N","seeded","horizontal","no",FALSE,1,"B1017T",21.9,120,3.94999205366226,1.01266026504822,4.0506410601929,4,24.9409771775094,26.8807961239964
"B1017T","QUCH",5.73,217,"O","N","N",NA,63,NA,NA,NA,NA,"S",70,30,"N","seeded","slope","no",FALSE,1,"B1017T",21.9,120,5.72227466520693,1.00135004613463,5.73,5.72227466520693,24.9409771775094,26.8807961239964
"B1017T","QUKE",3.18,242,"O","N","N",8.1,13,NA,NA,NA,7,"FH",20,40,"N",NA,"slope",NA,FALSE,1,"B1017T",21.9,120,3.11006222464277,1.02248758073169,3.18,3.11006222464277,24.9409771775094,26.8807961239964
"B1017T","QUKE",7.8,34,"O","N","N",6.2,530,NA,NA,NA,7,"H",40,200,"N",NA,"horizontal",NA,FALSE,1,"B1017T",21.9,120,7.79735943796535,1.00033864823799,7.80264145625633,7.8,24.9409771775094,26.8807961239964
"B1017T","PIPJ",9.7,78,"O","U","SD1",2.7,200,179,27,7,NA,"S",30,95,"N",NA,"horizontal",NA,FALSE,1,"B1017T",21.9,120,9.29562240356565,1.04350193874906,10.1219688058659,9.7,24.9409771775094,26.8807961239964
"B1021C","QUCH",5.2,101,"U","N","SD2",0.2,140,NA,NA,NA,5,"S",100,190,"N",NA,"horizontal",NA,FALSE,1,"B1021C",20,274,4.89120632922987,1.0631324156016,5.52828856112834,5.2,24.9409771775094,26.5416335361345
"B1021C","QUCH",8,78,"U","N","SD2",1,200,NA,NA,NA,2,"S",100,300,"N",NA,"horizontal",NA,FALSE,1,"B1021C",20,274,7.55082298826132,1.05948715953704,8.47589727629635,8,24.9409771775094,26.5416335361345
"B1021C","QUCH",9,34,"M","N","SD1",1,200,NA,NA,NA,5,"S",100,300,"N","Some competition from snags","horizontal","no",FALSE,1,"B1021C",20,274,8.85094498513879,1.01684057635783,9.1515651872205,9,24.9409771775094,26.5416335361345
"B1021C","QUCH",5.6,145,"U","N","SD2",NA,110,NA,NA,NA,NA,"S",100,350,"N","Base hidden by log, can't count sprouts","horizontal","no",FALSE,1,"B1021C",20,274,5.45720270335476,1.02616675692795,5.74653383879653,5.6,24.9409771775094,26.5416335361345
"B1021C","QUCH",7.5,161,"U","N","N",0.8,155,NA,NA,NA,2,"S",100,350,"N",NA,"horizontal",NA,FALSE,1,"B1021C",20,274,7.42707477333798,1.00981883566378,7.57364126747836,7.5,24.9409771775094,26.5416335361345
"B1021C","QUCH",8.7,193,"O","N","N",3.6,380,NA,NA,NA,1,"S",100,350,"N",NA,"horizontal",NA,FALSE,1,"B1021C",20,274,8.68464263993226,1.00176833529075,8.71538451702952,8.7,24.9409771775094,26.5416335361345
"B1021C","QUKE",6.4,195,"O","N","N",8.1,1000,NA,NA,NA,2,"S",100,350,"N",NA,"horizontal",NA,FALSE,1,"B1021C",20,274,6.38379827602927,1.00253794422539,6.41624284304252,6.4,24.9409771775094,26.5416335361345
"B1021C","QUCH",9.5,251,"U","N","N",1.8,190,NA,NA,NA,2,"S",100,350,"N",NA,"horizontal",NA,FALSE,1,"B1021C",20,274,9.00967561408084,1.05442197998259,10.0170088098346,9.5,24.9409771775094,26.5416335361345
"B1021C","QUCH",1.3,303,"U","N","N",1.2,220,NA,NA,NA,3,"S",100,350,"N",NA,"horizontal",NA,FALSE,1,"B1021C",20,274,1.23930612477429,1.04897407832691,1.36366630182498,1.3,24.9409771775094,26.5416335361345
"B1021C","QUCH",10,298,"U","N","SD2",3.1,200,NA,NA,NA,5,"S",90,250,"N",NA,"slope",NA,FALSE,1,"B1021C",20,274,9.49147677816284,1.05357682831897,10,9.49147677816284,24.9409771775094,26.5416335361345
"B1021C","QUCH",6,346,"U","N","SD2",NA,55,NA,NA,NA,1,"S",100,150,"N",NA,"slope",NA,FALSE,1,"B1021C",20,274,5.96268693126391,1.0062577608327,6,5.96268693126391,24.9409771775094,26.5416335361345
"B1021C","QUCH",9,10,"U","N","N",NA,87,NA,NA,NA,3,"S",100,200,"N",NA,"slope",NA,FALSE,1,"B1021C",20,274,8.99424660950821,1.00063967453213,9,8.99424660950821,24.9409771775094,26.5416335361345
"B1021C","QUCH",5,357,"U","N","SD2",NA,90,NA,NA,NA,2,"S",100,200,"N",NA,"slope",NA,FALSE,1,"B1021C",20,274,4.99565468688737,1.00086981854932,5,4.99565468688736,24.9409771775094,26.5416335361345
"B1021C","QUCH",5,350,"U","N","N",NA,120,NA,NA,NA,3,"S",100,250,"N","very spread out due to snage damage","slope","no",FALSE,1,"B1021C",20,274,4.98037140854881,1.00394119029306,5,4.98037140854881,24.9409771775094,26.5416335361345
"B1021C","QUCH",5.3,225,"U","N","N",3,165,NA,NA,NA,4,"S",95,205,"N",NA,"horizontal",NA,FALSE,1,"B1021C",20,274,5.15379992845172,1.02836743249213,5.45034739220827,5.3,24.9409771775094,26.5416335361345
"B1021C","QUCH",8,254,"M","N","N",5,350,NA,NA,NA,3,"S",85,210,"N","Unsure if seeded or resprout","slope","no",FALSE,1,"B1021C",20,274,7.57013600768777,1.0567841835174,8,7.57013600768777,24.9409771775094,26.5416335361345
"B1021T","QUKE",10.5,79,"O","N","SD1",13.5,700,NA,NA,NA,3,"S",100,300,"N",NA,"horizontal",NA,FALSE,1,"B1021T",18.6,330,10.4373341192066,1.00600401214311,10.5630421275027,10.5,24.9409771775094,26.3154763485493
"B1021T","QUCH",9.5,98,"M","N","SD1",2,300,NA,NA,NA,3,"S",100,300,"N",NA,"horizontal",NA,FALSE,1,"B1021T",18.6,330,9.30664740714365,1.0207757513955,9.6973696382572,9.5,24.9409771775094,26.3154763485493
"B1021T","QUCH",9,110,"M","N","N",4.8,400,NA,NA,NA,9,"SH",100,300,"N",NA,"horizontal",NA,FALSE,1,"B1021T",18.6,330,8.711081879676,1.03316673225149,9.29850059026339,9,24.9409771775094,26.3154763485493
"B1021T","QUCH",7,112,"O","N","SD2",4.9,400,NA,NA,NA,10,"SH",100,300,"N",NA,"slope",NA,FALSE,1,"B1021T",18.6,330,6.76908140314078,1.0341137272706,7,6.76908140314078,24.9409771775094,26.3154763485493
"B1021T","QUCH",6.5,109,"O","N","SD1",4.9,500,NA,NA,NA,2,"S",100,300,"N",NA,"horizontal",NA,FALSE,1,"B1021T",18.6,330,6.29714326333384,1.0322140894979,6.70939158173637,6.5,24.9409771775094,26.3154763485493
"B1021T","QUCH",5,112,"O","N","N",5,350,NA,NA,NA,3,"S",100,300,"N",NA,"slope",NA,FALSE,1,"B1021T",18.6,330,4.83505814510056,1.0341137272706,5,4.83505814510056,24.9409771775094,26.3154763485493
"B1021T","QUCH",7,118,"M","N","N",2.1,250,NA,NA,NA,4,"SH",100,300,"N",NA,"slope",NA,FALSE,1,"B1021T",18.6,330,6.7333000551788,1.03960909845627,7,6.7333000551788,24.9409771775094,26.3154763485493
"B1021T","QUKE",5,20,"O","N","N",9.7,900,NA,NA,NA,7,"S",80,250,"N","Growing next to large rock","slope","no",FALSE,1,"B1021T",18.6,330,4.88479677994264,1.0235840353749,5,4.88479677994264,24.9409771775094,26.3154763485493
"B1021T","QUCH",4.3,25,"U","N","N",NA,97,NA,NA,NA,4,"S",100,300,"N",NA,"horizontal",NA,FALSE,1,"B1021T",18.6,330,4.22375455373881,1.01805158071832,4.37762179708878,4.3,24.9409771775094,26.3154763485493
"B1021T","QUKE",7.9,58,"O","N","N",10,900,NA,NA,NA,3,"S",100,250,"N","Growing next to stump","horizontal","no",FALSE,1,"B1021T",18.6,330,7.89951053747996,1.00006196111996,7.90048949284769,7.9,24.9409771775094,26.3154763485493
"B1021T","QUCH",7.8,63,"U","N","SD2",2.8,190,NA,NA,NA,4,"SH",100,300,"N",NA,"horizontal",NA,FALSE,1,"B1021T",18.6,330,7.79891315964212,1.00013935792535,7.8010869918177,7.8,24.9409771775094,26.3154763485493
"B1021T","QUCH",8.5,45,"U","N","SD2",NA,53,NA,NA,NA,3,"H",100,300,"N",NA,"horizontal",NA,FALSE,1,"B1021T",18.6,330,8.46708625513456,1.00388725753744,8.53304168906826,8.5,24.9409771775094,26.3154763485493
"B1021T","QUKE",10,45,"O","N","N",10.1,800,NA,NA,NA,3,"S",90,200,"N",NA,"slope",NA,FALSE,1,"B1021T",18.6,330,9.96127794721713,1.00388725753744,10,9.96127794721713,24.9409771775094,26.3154763485493
"B1021T","QUCH",11,12,"U","N","SD2",NA,110,NA,NA,NA,3,"SH",100,250,"N",NA,"slope",NA,FALSE,1,"B1021T",18.6,330,10.6665941471329,1.03125701121353,11,10.6665941471329,24.9409771775094,26.3154763485493
"B1021T","QUKE",10,5,"U","N","N",NA,113,NA,NA,NA,3,"SH",100,250,"N",NA,"slope",NA,FALSE,1,"B1021T",18.6,330,9.64405086536926,1.03690867453934,10,9.64405086536926,24.9409771775094,26.3154763485493
"B1021T","QUCH",7.1,270,"M","N","N",2,185,NA,NA,NA,3,"S",100,185,"N",NA,"slope",NA,FALSE,1,"B1021T",18.6,330,7.00354211519048,1.01377272860262,7.1,7.00354211519048,24.9409771775094,26.3154763485493
"B1021T","QUCH",4.2,287,"M","N","N",2,225,NA,NA,NA,1,"S",95,290,"N",NA,"slope",NA,FALSE,1,"B1021T",18.6,330,4.07649561374901,1.0302967052962,4.2,4.07649561374901,24.9409771775094,26.3154763485493
"B1021T","QUCH",6.87,308,"M","N","N",2,230,NA,NA,NA,9,"S",100,230,"N",NA,"slope",NA,FALSE,1,"B1021T",18.6,330,6.55835166737733,1.04751930796466,6.87,6.55835166737733,24.9409771775094,26.3154763485493
"B1021T","QUCH",6.07,324,"U","N","N",NA,120,NA,NA,NA,1,"S",95,300,"N",NA,"slope",NA,FALSE,1,"B1021T",18.6,330,5.75651270694795,1.05445784783445,6.07,5.75651270694795,24.9409771775094,26.3154763485493
"B1021T","QUCH",8.14,336,"M","N","N",2,200,NA,NA,NA,5,"S",90,270,"N",NA,"slope",NA,FALSE,1,"B1021T",18.6,330,7.7196068261213,1.05445784783445,8.14,7.7196068261213,24.9409771775094,26.3154763485493
"B1021T","QUCH",6.14,180,"U","N","N",NA,40,NA,NA,NA,1,"H",100,800,"N",NA,"slope",NA,FALSE,1,"B1021T",18.6,330,5.89624427132171,1.04134084638655,6.14,5.89624427132171,24.9409771775094,26.3154763485493
"B1021T","QUCH",10.5,348,"O","N","N",4,280,NA,NA,NA,2,"S",95,190,"N",NA,"slope",NA,FALSE,1,"B1021T",18.6,330,9.9996246762452,1.05003941047342,10.5,9.9996246762452,24.9409771775094,26.3154763485493
"B1021T","QUCH",3.25,363,"M","N","SD1",2,250,NA,NA,NA,3,"S",100,250,"N",NA,"slope",NA,FALSE,1,"B1021T",18.6,330,3.1288464610576,1.03872147145931,3.25,3.1288464610576,24.9409771775094,26.3154763485493
"B1021T","QUCH",1.6,232,"U","N","N",NA,90,NA,NA,NA,4,"S",100,300,"N",NA,"horizontal",NA,FALSE,1,"B1021T",18.6,330,1.59842280546233,1.00098671924117,1.60157875078587,1.6,24.9409771775094,26.3154763485493
"B1021T","QUCH",4,189,"M","N","N",0.2,150,NA,NA,NA,2,"SG",100,50,"N",NA,"slope",NA,FALSE,1,"B1021T",18.6,330,3.87159194652267,1.03316673225149,4,3.87159194652267,24.9409771775094,26.3154763485493
"B1021T","QUCH",3.5,170,"O","N","N",3,250,NA,NA,NA,2,"SH",90,280,"N",NA,"horizontal",NA,FALSE,1,"B1021T",18.6,330,3.33704090441771,1.04883341267006,3.6709169443452,3.5,24.9409771775094,26.3154763485493
"B1021T","QUCH",4.3,160,"M","N","SD2",0.7,180,NA,NA,NA,2,"SH",90,280,"N","Base hidden under log","horizontal","no",FALSE,1,"B1021T",18.6,330,4.08104795591948,1.05365093633927,4.53069902625884,4.3,24.9409771775094,26.3154763485493
"B1021T","QUCH",5,170,"M","N","N",2.2,205,NA,NA,NA,2,"SH",90,280,"N",NA,"horizontal",NA,FALSE,1,"B1021T",18.6,330,4.76720129202529,1.04883341267006,5.24416706335029,5,24.9409771775094,26.3154763485493
"B1021T","QUCH",3.1,132,"O","N","N",2,310,NA,NA,NA,3,"SH",80,230,"N",NA,"horizontal",NA,FALSE,1,"B1021T",18.6,330,2.95227014251049,1.05003941047342,3.25512217246761,3.1,24.9409771775094,26.3154763485493
"D1016T","PIPJ",1.62,53,"M","Y","N",NA,45,37,5,5,NA,"S",100,55,"N",NA,"slope",NA,FALSE,1,"D1016T",21.1,32,1.52449002284664,1.06265044422857,1.62,1.52449002284664,24.9409771775094,26.7333540701732
"D1016T","PIPJ",4.24,64,"O","Y","N",NA,54,46,6,6,NA,"S",100,55,"N",NA,"slope",NA,FALSE,1,"D1016T",21.1,32,4.02867326378384,1.05245566527221,4.24,4.02867326378384,24.9409771775094,26.7333540701732
"D1016T","PIPJ",10.4,182,"U","Y","N",NA,40,35,7,5,NA,"S",100,55,"N",NA,"horizontal",NA,FALSE,1,"D1016T",21.1,32,9.86063752778818,1.05469853959157,10.9688648117523,10.4,24.9409771775094,26.7333540701732
"D1016T","PIPJ",7.35,65,"O","Y","N",NA,68,58,9,6,NA,"S",100,65,"N",NA,"slope",NA,FALSE,1,"D1016T",21.1,32,6.99131417091766,1.05130449301998,7.35,6.99131417091766,24.9409771775094,26.7333540701732
"D1016T","PIPJ",2.4,0,"M","U","SD1",NA,42,39,11,3,NA,"S",100,50,"N","LY growth and bud scars unclear due to SD","horizontal","no",FALSE,1,"D1016T",21.1,32,2.28038109270783,1.05245566527221,2.52589359665331,2.4,24.9409771775094,26.7333540701732
"D1016T","PIPJ",8.62,85,"M","Y","N",NA,55,48,8,7,NA,"S",100,60,"N",NA,"slope",NA,FALSE,1,"D1016T",21.1,32,8.39586932558012,1.02669535050254,8.62,8.39586932558012,24.9409771775094,26.7333540701732
"D1016T","PIPJ",6.5,181,"U","Y","SD2",NA,38,35,2,7,NA,"S",80,60,"N","Transect distance measurements","slope","yes",FALSE,1,"D1016T",21.1,32,6.16939715963637,1.05358754377601,6.5,6.16939715963637,24.9409771775094,26.7333540701732
"D1016T","PIPJ",4.3,32,"M","Y","SD2",NA,60,53,7,7,NA,"S",100,60,"N",NA,"horizontal",NA,FALSE,1,"D1016T",21.1,32,4.0117001997496,1.07186474210321,4.6090183910438,4.3,24.9409771775094,26.7333540701732
"D1016T","PIPJ",10.65,95,"M","Y","SD1",NA,64,57,8,6,NA,"S",50,65,"N",NA,"slope",NA,FALSE,1,"D1016T",21.1,32,10.4865424338022,1.01558736516155,10.65,10.4865424338022,24.9409771775094,26.7333540701732
"D1016T","PIPJ",2.6,215,"M","Y","SD2",NA,42,35,5,7,NA,"S",100,50,"N",NA,"horizontal",NA,FALSE,1,"D1016T",21.1,32,2.42617377070863,1.07164624042597,2.78628022510752,2.6,24.9409771775094,26.7333540701732
"D1016T","PIPJ",7.89,100,"O","Y","N",NA,60,54,7,6,NA,"S",100,50,"N",NA,"slope",NA,FALSE,1,"D1016T",21.1,32,7.8115551092983,1.01004216056907,7.89,7.8115551092983,24.9409771775094,26.7333540701732
"D1016T","PIPJ",9.4,38,"M","U","N",NA,55,50,4,4,NA,"S",100,50,"N",NA,"horizontal",NA,FALSE,1,"D1016T",21.1,32,8.77689385486557,1.07099392512181,10.067342896145,9.4,24.9409771775094,26.7333540701732
"D1016T","PIPJ",8.7,194,"M","Y","N",NA,65,50,8,6,NA,"S",90,45,"N",NA,"horizontal",NA,FALSE,1,"D1016T",21.1,32,8.16818563371052,1.06510801665607,9.26643974490779,8.7,24.9409771775094,26.7333540701732
"D1016T","PIPJ",9.64,112,"M","Y","N",NA,64,56,8,7,NA,"S",90,60,"N",NA,"slope",NA,FALSE,1,"D1016T",21.1,32,9.61723040891198,1.00236758298594,9.64,9.61723040891198,24.9409771775094,26.7333540701732
"D1016T","PIPJ",8,23,"M","U","N",NA,76,63,9,5,NA,"S",100,80,"N",NA,"horizontal",NA,FALSE,1,"D1016T",21.1,32,7.47438289940668,1.07032247446609,8.56257979572874,8,24.9409771775094,26.7333540701732
"D1016T","PIPJ",10.5,207,"O","Y","N",NA,66,64,8,8,NA,"S",90,37,"N",NA,"horizontal",NA,FALSE,1,"D1016T",21.1,32,9.80155028026715,1.07125910695362,11.248220623013,10.5,24.9409771775094,26.7333540701732
"D1016T","PIPJ",8.9,221,"M","Y","SD2",NA,48,44,10,6,NA,"S",70,55,"N",NA,"horizontal",NA,FALSE,1,"D1016T",21.1,32,8.31525097558993,1.07032247446609,9.52587002274822,8.9,24.9409771775094,26.7333540701732
"D1016T","PIPJ",5.9,2,"M","Y","N",NA,59,52,7,6,NA,"S",100,55,"N",NA,"horizontal",NA,FALSE,1,"D1016T",21.1,32,5.59401552057214,1.05469853959157,6.22272138359025,5.9,24.9409771775094,26.7333540701732
"D1016T","PIPJ",10.5,239,"O","Y","N",NA,73,68,5,9,NA,"S",40,60,"N",NA,"horizontal",NA,FALSE,1,"D1016T",21.1,32,9.92541207586254,1.05789058627951,11.1078511559349,10.5,24.9409771775094,26.7333540701732
"D1016T","PIPJ",5.8,263,"O","Y","N",NA,56,51,7,8,NA,"S",80,50,"N",NA,"horizontal",NA,FALSE,1,"D1016T",21.1,32,5.63591526027523,1.02911412470683,5.96886192329961,5.8,24.9409771775094,26.7333540701732
"D1016T","PIPJ",6.5,350,"M","Y","N",NA,58,46,9,7,NA,"S",100,68,"N",NA,"horizontal",NA,FALSE,1,"D1016T",21.1,32,6.2479471026716,1.04034171435616,6.76222114331507,6.5,24.9409771775094,26.7333540701732
"D1016T","PIPJ",10.22,339,"M","U","N",NA,39,32,4,5,NA,"S",100,40,"N",NA,"slope",NA,FALSE,1,"D1016T",21.1,32,9.95426734424928,1.02669535050254,10.22,9.95426734424928,24.9409771775094,26.7333540701732
"D1016T","PIPJ",3.4,275,"M","U","U",NA,39,35,5,5,NA,"S",100,50,"N",NA,"horizontal",NA,FALSE,1,"D1016T",21.1,32,3.34781636384295,1.01558736516155,3.45299704154929,3.4,24.9409771775094,26.7333540701732
"D1016T","PIPJ",11.25,324,"M","Y","Y",NA,58,52,4,7,NA,"S",100,50,"N",NA,"slope",NA,FALSE,1,"D1016T",21.1,32,11.1381489201021,1.01004216056907,11.25,11.1381489201021,24.9409771775094,26.7333540701732
"D1016T","PIPJ",6.8,283,"M","U","U",NA,46,42,6,6,NA,"S",90,60,"N",NA,"horizontal",NA,FALSE,1,"D1016T",21.1,32,6.74825897769243,1.00766731426263,6.85213773698587,6.8,24.9409771775094,26.7333540701732
"D1016T","PIPJ",8.4,324,"M","U","U",NA,57,49,8,6,NA,"S",80,45,"N",NA,"slope",NA,FALSE,1,"D1016T",21.1,32,8.31648452700959,1.01004216056907,8.4,8.31648452700959,24.9409771775094,26.7333540701732
"D1016T","PIPJ",9.1,272,"O","Y","Y",NA,58,50,6,7,NA,"S",90,50,"N",NA,"horizontal",NA,FALSE,1,"D1016T",21.1,32,8.93287767698152,1.01870867698649,9.27024896057706,9.1,24.9409771775094,26.7333540701732
"D1016T","PIPJ",10.9,283,"M","Y","Y",NA,56,51,4,7,NA,"S",90,55,"N",NA,"horizontal",NA,FALSE,1,"D1016T",21.1,32,10.8170621848305,1.00766731426263,10.9835737254626,10.9,24.9409771775094,26.7333540701732
"D1016T","PIPJ",9.35,287,"M","Y","Y",NA,70,56,12,7,NA,"S",100,80,"N","Browning on lower half","slope","no",FALSE,1,"D1016T",21.1,32,9.30385463514741,1.00495981146118,9.35,9.30385463514741,24.9409771775094,26.7333540701732
"D1016T","PIPJ",10.9,270,"M","Y","Y",NA,79,72,9,7,NA,"S",100,79,"N",NA,"horizontal",NA,FALSE,1,"D1016T",21.1,32,10.6768558848677,1.02089979648865,11.1278077817262,10.9,24.9409771775094,26.7333540701732
"D1016T","PIPJ",3.9,301,"U","U","U",NA,41,37,5,5,NA,"S",100,65,"N",NA,"slope",NA,FALSE,1,"D1016T",21.1,32,3.89992302550748,1.00001973743892,3.9,3.89992302550748,24.9409771775094,26.7333540701732
"D1000T","QUKE",6.91,210,"O","N","N",1.1,160,NA,NA,NA,15,"G",90,34,"N",NA,"slope",NA,FALSE,1,"D1000T",21.4,124,6.90776138243687,1.00032407279858,6.91,6.90776138243687,24.9409771775094,26.787843169643
"D1000T","QUKE",2.18,283,"O","N","N",NA,71,NA,NA,NA,3,"SFH",100,50,"N",NA,"slope",NA,FALSE,1,"D1000T",21.4,124,2.04785303243,1.06452951724431,2.18,2.04785303243,24.9409771775094,26.787843169643
"D1000T","QUKE",3.33,270,"O","N","N",NA,111,NA,NA,NA,13,"GF",90,35,"N",NA,"slope",NA,FALSE,1,"D1000T",21.4,124,3.1665676859155,1.05161181768241,3.33,3.1665676859155,24.9409771775094,26.787843169643
"D1000T","QUKE",4.9,307,"O","N","N",NA,108,NA,NA,NA,5,"GH",90,80,"N","Has acorns","horizontal","no",FALSE,1,"D1000T",21.4,124,4.56313298118426,1.07382362517261,5.26173576334581,4.9,24.9409771775094,26.787843169643
"D1000T","QUKE",8.46,110,"O","N","N",0.4,144,NA,NA,NA,12,"SGF",80,80,"N",NA,"slope",NA,FALSE,1,"D1000T",21.4,124,7.90728083826823,1.06990002923089,8.46,7.90728083826823,24.9409771775094,26.787843169643
"D1000T","QUKE",8.38,118,"M","N","N",NA,87,NA,NA,NA,3,"SHGF",100,65,"N",NA,"slope",NA,FALSE,1,"D1000T",21.4,124,7.80879135315848,1.07314943132787,8.38,7.80879135315848,24.9409771775094,26.787843169643
"D1000T","QUKE",5.6,314,"M","N","N",NA,95,NA,NA,NA,6,"SGH",90,80,"N",NA,"horizontal",NA,FALSE,1,"D1000T",21.4,124,5.22370142998443,1.07203676838335,6.00340590294677,5.6,24.9409771775094,26.787843169643
"D1000T","QUKE",10.06,92,"O","N","N",NA,99,NA,NA,NA,5,"FGH",70,40,"N",NA,"slope",NA,FALSE,1,"D1000T",21.4,124,9.54454236164318,1.05400548489661,10.06,9.54454236164318,24.9409771775094,26.787843169643
